"COMPETITOR NAMES, as at 9:21AM on Tuesday 9th"
DAY 1: Friday 23rd January 2026
Race,Time,Event #,Event Type,Round,Division,Names
214 (X),09:02,23,W Int 8X+,final,A,"Sienna Willing, Naomi Lukic, Ruby Lukic, Rebecca Klatt, Quinn Robinson, Zara Cameron, Kayla Peters, Tiffany Robinson, Emily Tod, Georgie Gee, Milla Reid, Heidi Gundersen, Lily Cameron, Francesca Romersa, Paige van Dijk, Emma Hellberg, Evelyn Hawke, Olivia Shefferd, Madeline Hilder, Zara Daw, Olive Hunter, Sienna Anderson, Sarbia Gardner, Maebh Loveridge, Amelia MacKenzie, Miller Ashley, Kate Miller, Elena Newman-Jacobs, Megan Sherrard, Eve Singleton, Jade Davies, Cobie Middleton, April McGivern, Ruby McGivern, Callie Gardner, Samy Luckie, Molly Dennis, Billie McAsey, Siena Southall, Tiia Cooke, Layla Ware, Ashlee Walden, Pippa Ryder, Sophia Candy, Sophie Paton, Eleanor Hewer, Lily Camp, Myiah Dudson, Millie Richardson, Dulcie-Jean Paikea, Sophia Su'a, Dempsey Schicker, Lily Newton, Grace Hintz, Mila Kohlhase, Lucy Cameron, Emma Prendergast, Alara Thomson, Elissa Strohmeier, Isabella Stewart, Francie O'Sullivan, Cassie Colbourne, Cadyn Herbert, Isla Barrett, Florence Beauchamp, Grace Cagney Potts, Chloe Moseley, Tassi Grenfell, Mackenzie Wagon, Elsi Carryer, Amelia Moy, Hannah Skelton"
215 (Y),09:08,24E,M #2 Nov 4X+,final,A,"Immanuel Malo, Finn Marshall, Urban Reiteter, Oliver Williamson, William Familton, John Dodds, William Hartgill, Joey Haywood, Henry Cato, Tristan Theron, Luka Foley, Liam Lonsdale, Harris Chaney, Conner Huitema, Eva Millar, Jasper Rowe, Jake Findlay, Alex Lamb, James Dedding, James White, Salvador Mazzieri, Luca Kuehne, Jake Buxton, Zack Newton, Awatea Tutaki, Campbell McLellan, Ryan Jing Cheng Zhao, Joshua Beguely, Aiqi Lu, Okitha Pandigama, Samuel Grover, Henry Brown, George Taucher, Tom Squires, Hunter Taylor, Quinn Tollen, Nathan Harrison, Cooper Ward-Allen, Frank Smith, Finn Ganley"
216 (Z),09:14,25,M Nov 4X+,final,A,"Callum Morgan, Jacob Larsen, David Strobel, Milo Weber, Morgan Wood, Hunter O'Brien, Jock Scott, Caleb Gerring, Fergus Gardner, Jade Noonan, Grady O'Sullivan, Blake Sheely, Oscar Keller, Tom Crowley, Mason Seator, Lachlan Sutherland, Rico Ivamy, Harper Faire-Barlow, Alaric Bulling, Jonty Waites, Wolfe Bayvel, Cooper Phillips, Magnus Ross, Philip Petrovski, Blake Davies, Julian Cardinal, Jonty Putwain, Kirwan Penny, Jason Hughes, Dylan Penny, Miles Smith, Freddy Gordon, Matthew Gilbert, Sam Priscott, Alexander Galbraith, Ben Russell, Dehan Otto, Harrisen Eustace, Zac Fitness, Bruno Follett"
217 (A),09:20,26,W Clb 4X-,final,A,"Annabel Shaw, Frances Hazeldine, Jasmine Sieber, Emily Mogg, Caralie Hanna, Olive Strahan, Ruby Bullock, Addison Jenkins, Corbin Radford, Georgia Kendrick, Arielle Smith, Lily Johnson, Brittany Smith, Amanda Badger, Milan Teinakore, Jasmine Brake, Lucy Cottier, Emily Young, Zara Blackie, Paige Tevita-Williams, Casey-Lee Baker, Asarina Johnson, Tessa Chappell, Maiara Moimoi, Catherine McIver, Anahera Hawke, Nachalah Smith, Sophie Harrison, Maddie Wellington, Lola Storey, Gracie Marshall-McCaskey, Ruhi Powdrell"
218 (B),09:26,27,W Clb 4X+,final,A,"Ada Findlow, Lila Kirke, Alba Erikson, Genevieve Fail, Stella Benton, Stella Harrop, Dana Fantom, Pippa Peacocke, Taylor Ewen, Harriet Wilson, Hazel Church, Sophia Mason, Polly Hunter, Olivia Carruthers, Mia Haimona-Kay, Madeleine Worrall, Sofia Glass, Emily Keene, Margot Wilson, Amelia Self, Cate Kuggeleijn, Olive MacDonald, Mackenzie Lawton, Lily Cameron, Maddy Peacocke, Mila Tallon, Sophia Amey, Emily Pengelly, Tallulah Kubaisi-Gallagher, Jasmin Lands, Arabella Douglas, Jemma Lorch-Church, Danielle Dryden, Frances Ogilvie, Sasha Stephens, Mya Carrington, Tillie King, Clare Ruston, Bonnie Mason, Max Hindmarsh, Ava Clarke, Elsie Carter, Keeley Bannister, Sophie Sayer, Isabel Gilbert"
219 (C),09:32,28,M Clb 1X,final,A,"Atanas Alipiev, Jack Clark, George Nilsson, Cameron Churchill, Johno O'Brien, Edward Baddeley, Alex Laurenson, Carlos Bramwell, Talisman Lloyd"
220 (D),09:38,29,M Int 2X,final,A,"Jesse Kingsnorth, Josh Ede, Mathieu Williams, Kahukura Haggie, Liam Martin, Blair Paterson, Michael Sadler, Connagh McCormack, Finley Taylor-Gill, Harrison McClintock, Louis Wylie, Curtis Wylie, Tom Gilbertson, Ryan Shaw, Keegan Jordaan, Hunter Coleman, Zac Visser, Quin Vivian"
221 (E),09:43,31,W Nov 8X+,final,B,"Cloe Timoti-Maaka, Gaby Cabrera, Caitlin Lam, Livvy Fitzgerald, Anna Snow, Olive Moser, Lauren McConnochie, Lacey Graham, Ariella Werahiko, Amba Wood, Catherine Butt, Holly Calcinai, Addison Lundy, Sian Pardoe, Liv Pardoe, Lola Cogan, Millie Martin, Lauren Reeve, Tannah Smart, Kulsum Tayyab, Olivia Everett, Ara Innis, Savannah Bull, Sophie Cardno, Ruby Paine, Ella Raath, Katie McKean, Jessica Cowie, Zara Sudfeldt, Charlee Wilson, Sothea Steed, Raine Duncan, Indigo Coley, Tegan Smith, Madeline Moore, Bobbie Wilson"
222 (F),09:48,31,W Nov 8X+,final,A,"Jessie Springford, Peyton Brown, Florence Gillespie, Monique Brown, Sarah Hansen, Pippa Crowther, Pippa Winchester, Meja Mason, Lucy Porter, Annika Willumsen, Sammie Hutchins, Zoe Organ, Abigail Glasgow, Harper Houlahan, Elizabeth Galbraith, Katherine Wickham, Jayme McLean, Mauri Crompton, Alexa Nathan, Alice Wilson, Rosa Ranchhod, Zoe Heatley, Madison Hoon, MacKenzie George, Isabella Bishop, Zoe Ching, Lucy Camp, Grace Li, Olivia Liu, Amber Man, Maia Gentil, Farrah Palmer, Rosa Hawkins, Zoe McKenzie, Elsa Taylor, Ava Fredericks, Ava Overton, Georgia Calman, Milly Vivian, Sophia Kerwin, Danya Booth, Rylee Earles, Lilee Lambe, Adela Slanarova, Morgan Wood, Rosie Reynolds, Imogen Burgess, Olivia Oram, Emily Morrison, Florence Wilkinson, Issy Taylor, Rosy Moody, Niamh Loveridge, Olivia Allsopp-Smith, Aiveen Burrough, Amelia McLaughlin, Juliet Bertram, Charlotte Hoy, Toyah Macdonald, Ellemae Bennett, Stella Hapuku, Ava Hammonds, Kiri Ormsby, Lena Xie, Calliope Levett-McSkimming, Annelise Barfoot, Khalisha Patel, Olivia Andrews, Madeline Thomas, Ameera Khan, Piper Towns, Tui Davis-Christie"
223 (G),09:52,32,W Int 8+,final,B,"Amber O'Neill, Mia Riordean, Savannah Muggeridge, Qiyu Zhang, Maya Kaitiaki, Nandhini Sirestarajah, Abigail Xin, Isabella Snell, Zoe Fry, Ebony Singleton, Kaitlyn Sonntag, Anabelle Sudfeldt, Eve Singleton, Jade Davies, April McGivern, Ruby McGivern, Callie Gardner, Samy Luckie, Poppy Gentil, Jessie Zhang, Megan Chen, Annabel Smith, Hannah Gordon, Jenna Robinson, Ruby Barker, Isabella Ware, Edie Joll, Octavia Snelling, Harvey Williams, Gabriella Maling, Cate Garlick, Charlotte Alexander, Mae Armstrong, Lexie Thompson, Jasmin Wong, Selma Smith, Arabella Monteith, Tiana Young, Indi Henry, Emma Davidson, Leya Stowe, Camryn Collinson, Chloe Palmer, Jordyn Curran, Sophie Paton, Honor Bourke, Taylor Boyd, Georgina Wilson, Maddie Dennis-Wolf, Reyd Fannin, Jules Brabants, Carmela Arreseigor, Chelsea Smart, Tyler Dalton, Kate Henry, Josephine Peacocke, Lucy Ball, Milana van Dyk, Ruby Martin, Olivia Burke, Stella Hohneck, Ashleigh Blake, Eva Millar, Shay Ostenberry, Maggie Denize, Hannah Jurke, Olivia Farrelly, Sophia Scheper, Madison Farrelly, Devon Farrelly, Hannah Stephens, Isabella Sharp"
224 (H),09:56,32,W Int 8+,final,A,"Quinn Robinson, Izzy Costar, Tiffany Robinson, Naomi Lukic, Kayla Peters, Mele-'Ofa Isileli-Fo'Ou, Rebecca Klatt, Zara Cameron, Owain Brett-Chinnery, Evie Doell, Piper Reddish, Sophie Andrew, Melody Ding, Lila Russell, Alison Li, Isla McGhie, Rebecca Young, Linaya Karunatillake, Caitlin Furlonger, Isla Anderson, Charlotte Johnstone, Sofia King, Mary Sinclair, Hayley Henwood, Laura Barton, Stella Rayner, Katherine Phillips, Miller Ashley, Amelia MacKenzie, Isabel Berry, Vittoria Broadhurst, Lucia Bartle, Isabella Turner, Mika James, Elizabeth Hawksbee, Florence Struthers, Elsie Fenwick, Jemma Burke, Heidi Kampenhout, Meg Cannon, Molly Scott, Amelia Brown, Lily Gundesen, Emilia Hickey, Harry Lorentsson, Stella O'Sullivan, Isla Thompson, Lucca Taylor, Coco Butler, Katelin MacKay, Emma Smith, Amelia Irwin, Ivy Lundon, Bailey Wong, Zoe de Meyer, Isla Bateman, Amilija Perich, Harriet Houldsworth, Zainab Khan, Mia Yen, Chance Flux Ton, Bijou Akel, Ava Srinivasan, Beatrix Blackburn, Danielle Joe, Amalie Olson, Pippa Muir, Emily Swain, Lucy Anderson, Imaan Rajan, Grace McKenna, Makayla Sadler, Abigail Parker, Zoe Collins, Maddy Knapp, Mia Beavan, Emily Wright, Amelie Flowers, Pippa Percy, Hannah Penty, Albert Swanepoel"
225 (I),10:02,34,W Clb 2-,final,A,"Alexi Buchanan, Ryan Woods, Genevieve Fail, Alba Erikson, Ottalie Morrah, Eva van der Zouwe, Imogen Wallis, Jessica Walkinshaw, Georgia Kendrick, Eva McGivern, Ava Woodbury-Rinkle, Savannah Freeman, Katie Chamberlain, Hinemoa Haak, Tessa Toner, Rosalee Carruthers, Lilah Martin, Izzy Karim"
226 (J),10:06,35,M Clb 8+,final,B,"Arvin Rafiee, Lachlan McLellan, Charles Duncan, Maxwell Yu, Caleb Jaensch, Max Thorpe, Tuputau Setoga-Tuala, Arlo Brathwaite, Walter Briggs, Toby Ireland, Ethan Grooby, Blake Simcock, Joseph Simcock, Christopher Dyer, Benna Webster, Liam Jefferys, Mitchell Kilmister, Kaitoo Walker"
227 (K),10:10,35,M Clb 8+,final,A,"Lachlan Wong, Thomas Hulbert, Tyler Warren, Harry Blundell, Finn Thompson, Conor Irwin, Jack Reid, Jake Peacocke, Charles Lewis, Thomas Clingin, James Brake, Callum Jarvis, Benjamin Davison, Arthur Yeoward, Jackson Metuangaro, Fergus Meredith, Toby Cleghorn, Jacob Avery, Thomas Goodfellow, Joseph Dillon, Jasper Hunter, Guy Smith, Ben Worrall, Ritchie Mabey, Joshua Thorp, Alexander Worth, Yen-Cheng Lee, Xavier Roshan, Sam Randle, Tom Lieshout, Alex Fahey, Henry Johnston, Lachlan Dwyer, Finlay Christensen, Frank Ison, Ryan Slater, Rion Ormsby-Harris, Dillon Cable, Antoneo van Deursen, Thomas Lander, Charlie Moon, Matthew Poulton, Crue Ellis-Williams, William Peoples, Ryan Ollington, Felix de Groot, Kazuki Bowcock, Riley Russell, Talon Grellman-May, Reuben Pope, Charlie Moorhead, Karlon Johnson, Josh Massingham, Molly Young, Kenai Toni, Shiloh Ngapo-Sage, Benjamin Sonntag, Delani Thomas, Cooper Watt, Sam Overdevest, Tommy van Jaarsveld, Nathan Moore, Benjamin Cattle, Leo Sargent, Oscar Lowe, Oliver Dedding, Freddie Simons, Monty Neubert, Benjamin Rickard, Zach Peebles, Liam Dowling, Harry Gardner, Henry Morgan, Xavier Simpkins, Joel Milham, Johann Giermann, Samuel Osborne, Sean Brooks-Adams, George Nilsson, James Knottenbelt, Oliver Horton"
228 (L),10:16,37,M Nov 4+,final,A,"Cullen Li, Brayden Scott, Max Hema, Pearce Tong, Cameron George, Thomas Costar, Dongcheng Liu, Kiran de Almeida, Maximilian Reynolds, Okitha Pandigama, Jayden Antrobus, Sam Ryan, Caleb Wright, Christopher Edgar, Oscar Mckenzie, Jack Stephens, Harry Beggs, William Collins, McQuade Ingram, Remy Parore, Eli Ah Ping, Joseph Langley, Benson Watt, Liam Coutts, Braxton Klenner, Roman Hanif, Fili Setima Autagavaia, Warner King, Niko Huljich, Freddy Abeysekera, Antoine Ellis, Scott Novak, Toby Kleinsman Leusink Hill, Aidan Patterson, Georgia Morris, Charles Hankinson, Daniel Checketts, Henry Rushbrooke, Hunter O'Brien, Luka Foley"
229 (M),10:20,39,M Int 8X+,final,B,"Fynn Fuller, Harvey Morrah, Henry Wallingford, George Gilbertson, Tyler Wilson, Eli Falconer, Ben Fredericksen, Toby Dixon, George Belton, Tommy Schluter, Hugo Colgan, Marc Hocken, Levi Alexander, Zac Ogg, Lachlan McFarlane, Daniel Wu, Olaf Hanson, Beau Zonneveld, Matt Sommerville, Alex Batchelor, Jack Nilsson, Liam Lonsdale, Oscar Wybourne, Richard Storey, Samuel Wilson, Elvern Wong, Lauren Reeve, Frankie Neal, Noah Gibbs, Vaughn Stanton, Benjamin Webster, Wilson Slavic, Sol Barshai-Sherrock, Jak Mitchell, Boe Leach, Lola Barshai-Sherrock, Ned Thursby, Henry Ellwood, Isaac Glennie, Miles Beaglehole, Sam Lawrie, Daniel Gestro, Hugo Langford, Angus Hall, Rhys Griffiths, Egor Ochagov, Gus Myhre, Connor O'Neill, Levi Campbell, Henry Wigram, Thomas Bennett, Ivan Hui, Sebastian Tallon, Hannah Skelton"
230 (N),10:24,39,M Int 8X+,final,A,"Nate Dwyer, Marcus Doig, Will Vaughan, James McBride, Blake Kelly, Toby Wheeler, Liam Martin, Blair Paterson, Liam Lawrence, Jayden Pinkerton, Roi Shim, Michael Sadler, Tobias Werahiko, Nathan Barratt-Boyes, Hamish MacLean, Josh Martin, Lennox Lloyd, Sophie Edhouse, Rory Carson, Andrew Xin, Porter Barkle, Halan Rhynd, Ben Roberton, Henry Vincent, Lucas Zhang, Beau Dowling, Matthew Self, Luke Reymer, Jake Wickham, James Jordan, Ethan Clausen, Harry Booth, Jack Benjamin, Ashton Russell, James Heap, Charlie Seath, Hamish Browne, Isaac Hallam, Jeremy Szczebiot, Max Taylor, Jesse Kingsnorth, Josh Ede, Devon Allott, Nat Dingle, Marcus Coatsworth, Gabriel Greening, Tayne Mael, Samuel Gower, Jesse Read, Mathieu Williams, Kahukura Haggie, Petar Sigurnjak, Cooper Cummins, Abdu Esmaeil, Samuel Murray, James Legallais, Andrew Findlay, Max Sutton, Zachary Hood, Seth Travers, Ryan Findlay, Matthew Morelli, Harish Dulipkumar, Julian Cardinal, Jason Hughes, Jonty Putwain, Kirwan Penny, James Ramsay, Hamish Cochrane, Jasper House, Finn Madsen, Dylan Penny"
231 (O),10:29,40,W Nov 8+,final,B,"Ruby Murdoch, Kate Muller, Maeve Quinn, Orenia Williams, Gabrielle Robinson, Lydia Helms, Gretta Keith, Evangeline McKinnon, Trixie Walker, Franchi Taylor, Maya Denton, Pippa Goodin, Hayley Twaddle, Scarlett Richards, Lily Hannah Petrich, Katie Ye, Jessica Taylor, Thomas Palmer, Piper Moon, Parker Taare, Brierley Te Rangi, Isabella Russo, Indi Ross, Jade Hood, Freida Hoban, Ellie Tucker, Maddie Corles, Juliet Bertram, Ava Hammonds, Stella Hapuku, Phoebe Almond-Bryant, Madelyn Darke, Ruby Wrathall, Lizzie Hart, Zoe Thomas, Amelia Settle, Zoe Hall, Aramahea Walker, Caela Antipas, Arabella Young, Rosa Evennett, Oxie Taylor, Leah Austin, Jess Excell, Ava Hosking, Olivia Everett, Millie Martin, Catherine Butt, Ruby Paine, Tannah Smart, Addison Lundy, Lola Cogan, Savannah Bull, Josephine Peacocke, Payton Fisher, Brooke Carter, Jennifer Smith, Anna Moore, Mena Paul, Rieke Genschow, Aiyarin Wirunchiraphat, Amy Smith, Jessica Greaney, Freya McHale, Lena Xie, Annelise Barfoot, Juliet Wicks, Madeline Thomas, Freya Wells, Isabella Clarke, Piper Towns, Sophie Simpson"
232 (P),10:34,40,W Nov 8+,final,A,"Briar Jacobson, Evie Doell, Alexis Cameron, Isla McGhie, Charlotte Vincent, Isabel Mahon, Neve Dunphy, Melody Ding, Freida Coote, Nandhini Sirestarajah, Lucja Gascoigne-Spittle, Amber O'Neill, Olivia Skelton, Harriet Dodson, Malaika Chand, Isabella Snell, Emili Perich, Zoe Fry, Sian Pardoe, Liv Pardoe, Ella Raath, Holly Nilsson, Izzy Thorne, Hayley Sherwin, Emily Barclay, Holly Calcinai, Katie McKean, Molly Smith, Gianna Alesich Sandford, Anika Sinclair, Beth Obrien, Isabella Gobbie, Bernardita Hoyo Gibson, Kaleigh Morris, Keira Cocks, Ashlee Bourke, Natasha Beuzeval, Annabel MacDonald, Arna Kovaleski, Kate Rickman, Amelia Schnuriger, Fern Kersel-Stubbs, Elsa Nelis, Lucinda Usher, Monique Ellice, Rosie Reynolds, Rosy Moody, Bianca Bartle, Elsie Sharpe, Blanca Ebbett, Issy Taylor, Niamh Loveridge, Samantha Peacocke, Sara Thomson, Bella Biggs, Charlotte Filer, Ula Chan, Ruby Litherland, Greer Wallace, Vida Carney-McKnight, Hazel Laurence, Janie McGregor, Molly Young, Zara Benton, Jess Woodhams, Tess Ritchie, Imogen Burgess, Olivia Oram, Florence Wilkinson, Alice Wilson, Emily Morrison, Rose Carter"
233 (Q),10:38,42,W Clb 1X,final,A,"Emily Pengelly, Dovey Mabey, Sarah Ritchie, Rose Morley, Lily Cameron, Lucy Gaston, Frances Ogilvie, Milan Teinakore, Frances Hazeldine"
234 (R),10:42,43,M Clb 4X-,final,A,"Roman Andrews, Lachlan Dwyer, Henry Johnston, Xavier Roshan, Atanas Alipiev, Hamish Perry, Noah Prendergast, Jack Hurley, Charlie Moorhead, Felix de Groot, Kazuki Bowcock, Karlon Johnson, Tom Lieshout, Finlay Christensen, Alex Fahey, Frank Ison, Finley Taylor-Gill, Crue Ellis-Williams, Harrison McClintock, Alex Laurenson, Xavier Warren, Achilles Paikea, Bryn Morgan, James Tiglao, Ziggy Miller, Liam Fox, Brad Salthouse, Arlo Powell, Guy Curry-Stanton, Sean O'Connor, Ted Henderson, Sid McQueen, Zachariah Srhoj, Guy Manson, Hugh Manson, Devin Armstrong"
235 (S),10:46,44,M Clb 4X+,final,A,"Dylan van Mil, Connor Johnson, Blake Leach, Cameron Churchill, Miller Stratford, Toby Whytock, Marcus Tadema, Leo O'Reilly, Mattias Everett, Toby Miller, Anthony Jones, Ryan Shaw, James Olds, George Wells, Willem Gilbertson-Small, Jordan Hallett, Zac Visser, Joseph Dudson, Ross Llaneta, Awatea Tutaki, Max Fielder, Jack Calcinai, Angus Denize, Jakob Kampenhout, Jade Noonan, Tom Gilbertson, Charlie Price, Harry Sherrit, Ritchie Williams, Angus McConnell, Rory McKenzie, Peter Browne, Corin Brown, James Muir, Oscar Mckenzie, Carter Hood, Lachie Peters, Christopher Snyman, Quinn McLean-Bluck, Hugh Trower, Henry Warren, Oscar Innes, Thomas Hulbert, Henry Mahon, Ayden Miller"
236 (T),10:50,45E,W #2 Int 4X+,final,A," - - CANCELLED - -"
237 (U),10:54,46,W Int 4X+,final,A," - - CANCELLED - -"
238 (V),10:58,48,M Int 4+,final,A," - - CANCELLED - -"
239 (W),11:03,49,M Nov 8X+,final,B," - - CANCELLED - -"
240 (X),11:08,49,M Nov 8X+,final,A," - - CANCELLED - -"
241 (Y),11:14,50,M Snr 1X,final,A," - - CANCELLED - -"
242 (Z),11:20,51,W Snr 1X,final,A," - - CANCELLED - -"
243 (A),11:26,53,W Clb 4+,final,A," - - CANCELLED - -"
244 (B),11:32,54,M Clb 2-,final,A," - - CANCELLED - -"
245 (C),11:38,55,W Int 1X,final,A," - - CANCELLED - -"
246 (D),11:44,56E,W #2 Nov 4X+,final,A," - - CANCELLED - -"
247 (E),11:50,57,W Nov 4X+,final,A," - - CANCELLED - -"
248 (F),11:56,58,M Int 1X,final,A," - - CANCELLED - -"
249 (G),12:02,59,M Nov 2X,final,A," - - CANCELLED - -"
251 (I),12:14,60A,M Opn 8+,final,A," - - CANCELLED - -"
252 (J),12:20,11,W Snr 2-,final,A," - - CANCELLED - -"
253 (K),12:26,20,W Prm 2-,final,A," - - CANCELLED - -"
254 (L),12:32,22,W Snr 2X,final,A," - - CANCELLED - -"
255 (M),12:44,30A,M Prm 2X,final,A," - - CANCELLED - -"
255 (M),12:44,30B,W Prm 2X,final,A," - - CANCELLED - -"
256 (N),12:50,33A,M Snr 4X-,final,A," - - CANCELLED - -"
257 (O),13:02,33B,Mx Opn 4X-,final,A," - - CANCELLED - -"
257 (O),13:02,33C,W Snr 4X-,final,A," - - CANCELLED - -"
258 (P),13:08,36E,M #2 Nov 4+,final,A," - - CANCELLED - -"
259 (Q),13:14,38A,M Prm 4-,final,A," - - CANCELLED - -"
259 (Q),13:14,38B,W Prm 4-,final,A," - - CANCELLED - -"
260 (R),13:20,41A,M Snr 4-,final,A," - - CANCELLED - -"
261 (S),13:32,41B,W Snr 4-,final,A," - - CANCELLED - -"
262 (T),13:38,47A,M Prm 4X-,final,A," - - CANCELLED - -"
262 (T),13:38,47B,W Prm 4X-,final,A," - - CANCELLED - -"
263 (U),14:02,52,W Clb 4-,final,A," - - CANCELLED - -"
264 (V),14:32,60B,Mx Opn 8+,final,A," - - CANCELLED - -"
264 (V),14:32,60C,W Opn 8+,final,A," - - CANCELLED - -"
266 (W),15:00,1,W Clb 2X,final,D," - - CANCELLED - -"
267 (X),15:06,1,W Clb 2X,final,C," - - CANCELLED - -"
268 (Y),15:12,1,W Clb 2X,final,B," - - CANCELLED - -"
269 (Z),15:18,2,M Clb 2X,final,D," - - CANCELLED - -"
270 (A),15:24,2,M Clb 2X,final,C," - - CANCELLED - -"
271 (B),15:30,2,M Clb 2X,final,B," - - CANCELLED - -"
272 (C),15:36,3,W Int 4+,final,C," - - CANCELLED - -"
273 (D),15:42,3,W Int 4+,final,B," - - CANCELLED - -"
274 (E),15:48,4,W Nov 2X,final,C," - - CANCELLED - -"
275 (F),15:54,4,W Nov 2X,final,B," - - CANCELLED - -"
276 (G),16:00,5E,M #2 Int 4X+,final,B," - - CANCELLED - -"
278 (I),16:12,6,M Int 4X+,final,C," - - CANCELLED - -"
279 (J),16:18,6,M Int 4X+,final,B," - - CANCELLED - -"
281 (L),16:30,8,M Prm 1X,final,B," - - CANCELLED - -"
282 (M),16:36,9,W Prm 1X,final,B," - - CANCELLED - -"
283 (N),16:42,13,W Int 2X,final,D," - - CANCELLED - -"
284 (O),16:48,13,W Int 2X,final,C," - - CANCELLED - -"
285 (P),16:54,13,W Int 2X,final,B," - - CANCELLED - -"
286 (Q),17:00,15,W Nov 4+,final,B," - - CANCELLED - -"
287 (R),17:06,25,M Nov 4X+,final,C," - - CANCELLED - -"
288 (S),17:12,25,M Nov 4X+,final,B," - - CANCELLED - -"
289 (T),17:18,27,W Clb 4X+,final,B," - - CANCELLED - -"
290 (U),17:24,28,M Clb 1X,final,D," - - CANCELLED - -"
291 (V),17:30,28,M Clb 1X,final,C," - - CANCELLED - -"
292 (W),17:36,28,M Clb 1X,final,B," - - CANCELLED - -"
293 (X),17:42,29,M Int 2X,final,D," - - CANCELLED - -"
294 (Y),17:48,29,M Int 2X,final,C," - - CANCELLED - -"
295 (Z),17:54,29,M Int 2X,final,B," - - CANCELLED - -"
296 (A),18:00,34,W Clb 2-,final,B," - - CANCELLED - -"
297 (B),18:06,37,M Nov 4+,final,B," - - CANCELLED - -"
298 (C),18:12,42,W Clb 1X,final,D," - - CANCELLED - -"
299 (D),18:18,42,W Clb 1X,final,C," - - CANCELLED - -"
300 (E),18:24,42,W Clb 1X,final,B," - - CANCELLED - -"
301 (F),18:30,44,M Clb 4X+,final,B," - - CANCELLED - -"
302 (G),18:36,45E,W #2 Int 4X+,final,B," - - CANCELLED - -"
303 (H),18:42,46,W Int 4X+,final,D," - - CANCELLED - -"
304 (I),18:48,46,W Int 4X+,final,C," - - CANCELLED - -"
305 (J),18:54,46,W Int 4X+,final,B," - - CANCELLED - -"
306 (K),19:00,48,M Int 4+,final,B," - - CANCELLED - -"
307 (L),19:06,50,M Snr 1X,final,B," - - CANCELLED - -"
308 (M),19:12,54,M Clb 2-,final,C," - - CANCELLED - -"
309 (N),19:18,54,M Clb 2-,final,B," - - CANCELLED - -"
310 (O),19:24,55,W Int 1X,final,D," - - CANCELLED - -"
311 (P),19:30,55,W Int 1X,final,C," - - CANCELLED - -"
312 (Q),19:36,55,W Int 1X,final,B," - - CANCELLED - -"
313 (R),19:42,56E,W #2 Nov 4X+,final,B," - - CANCELLED - -"
314 (S),19:48,57,W Nov 4X+,final,C," - - CANCELLED - -"
315 (T),19:54,57,W Nov 4X+,final,B," - - CANCELLED - -"
316 (U),20:00,58,M Int 1X,final,D," - - CANCELLED - -"
317 (V),20:06,58,M Int 1X,final,C," - - CANCELLED - -"
318 (W),20:12,58,M Int 1X,final,B," - - CANCELLED - -"
319 (X),20:18,59,M Nov 2X,final,D," - - CANCELLED - -"
320 (Y),20:24,59,M Nov 2X,final,C," - - CANCELLED - -"
321 (Z),20:30,59,M Nov 2X,final,B," - - CANCELLED - -"
